No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
3,0.29639353874807517,0.007989915441798973,0.009131174839102175,0.031298963064543786,0.4408613254860641,0.8377941983849831,0.8332066853758441,0.19829117462635748,0.17147317743345708,0.1600759604683339,0.15123177343950422,0.15617022,0.239068324,6.12327559
4,0.3051769898666918,0.0077521425769492835,0.00848488560631968,0.02949047890828158,0.4470670349837313,0.8163640594085593,0.8135871951690155,0.2115208683947929,0.18502069615710376,0.184879001482319,0.17614671613665167,0.182686883,0.31664513,6.933067658
5,0.3019975834329693,0.007535218523867973,0.008093563430772548,0.02754338794280827,0.4559894606408686,0.8207392637735076,0.8120452062725001,0.21103323748378544,0.18518079230390616,0.17221291001197095,0.16382941745912774,0.180839497,0.321597291,7.113430337
6,0.28701238103402804,0.007831560883049614,0.007199720386937419,0.025947933001839268,0.47055525804417275,0.8307026753424782,0.823078514170565,0.19744458008796295,0.1726354420527632,0.19880004050032224,0.18979992327559767,0.149465549,0.242102845,6.479161161
7,0.2823059869477458,0.007506174803427641,0.006408569032026919,0.022016244540843336,0.4863531999429864,0.8282233402939773,0.8238833676700829,0.19592821385705106,0.17147317743345708,0.196862091414399,0.18818544028632103,0.144541947,0.233647887,6.465884592
8,0.13871897515569276,0.003986220502094816,0.0054019474233136106,0.02287131467209877,0.33064562547091103,0.7955756065648951,0.8014678095155032,0.2370456563847203,0.1983378041619423,0.5131079008382815,0.5101513511654721,0.2741811,0.411431147,6.002326885
9,0.5138922064513483,0.0075448595928938045,0.009171765400168237,0.08888861565671606,0.2835892024253702,0.8216804139145522,0.818742290470722,0.2581280599134087,0.21447610898049863,0.10448940103679727,0.09664483163373988,0.500938829,0.802360317,6.406852658
12,0.473797873516995,0.026896774881640814,0.004329214242085502,0.08599214680201556,0.276876139311905,0.7789544056813307,0.7739481603177591,0.29820084872734964,0.2619365636494906,0.14842972800820517,0.14201405254744323,0.611622548,1.764278618,11.53834909
14,0.4893284286489933,0.044052695673027956,0.02134370798907311,0.11647018938169264,0.2650970378771465,0.8050099860655345,0.8194711228398595,0.2559494044858467,0.2135656425483446,0.23545328455915382,0.22793425459661815,0.466381738,0.758523369,6.505600946
15,0.32298711942286845,0.02926606759474007,0.013834575720476375,0.03866884855572936,0.5712836953717928,0.843321818601935,0.8427988267060482,0.1918074826585764,0.16927853086379757,0.17212664685958043,0.16002445878828636,0.13678283,0.228437966,6.680311147
16,0.24858464605189706,0.009183238760471862,0.012997851130836006,0.03411953287812088,0.42395120447872775,0.7751494137293273,0.7708480078484861,0.26523281657111586,0.2442258277205016,0.23800167434812916,0.23194725792228693,0.266499806,0.860494722,12.91550242
